 usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
     0  114120 264.167    1       0       90       0    45       6b 00000000
     0  114120 264.167    2       0       90       1    39       6b 00000000
     0  114120 264.167    2       0       90       1    3b       6b 00000000
     0  114120 264.167    2       0       90       1    32       6b 00000000
     0  114168 264.278    1       0       80       0    45        0 00000000
     0  114180 264.306    1       0       90       0    4d       6b 00000000
     0  114216 264.389    2       0       80       1    32        0 00000000
     0  114216 264.389    2       0       80       1    3b        0 00000000
     0  114216 264.389    2       0       80       1    39        0 00000000
     0  114228 264.417    1       0       80       0    4d        0 00000000
     0  114240 264.445    1       0       90       0    4c       6b 00000000
     0  114240 264.445    2       0       90       1    34       6b 00000000
     0  114240 264.445    2       0       90       1    39       6b 00000000
     0  114240 264.445    2       0       90       1    3c       6b 00000000
     0  114288 264.556    1       0       80       0    4c        0 00000000
     0  114300 264.584    1       0       90       0    48       6b 00000000
     0  114336 264.667    2       0       80       1    3c        0 00000000
     0  114336 264.667    2       0       80       1    39        0 00000000
     0  114336 264.667    2       0       80       1    34        0 00000000
     0  114348 264.695    1       0       80       0    48        0 00000000
     0  114360 264.722    1       0       90       0    4a       6b 00000000
     0  114360 264.722    2       0       90       1    34       6b 00000000
     0  114360 264.722    2       0       90       1    38       6b 00000000
     0  114360 264.722    2       0       90       1    3b       6b 00000000
     0  114408 264.834    1       0       80       0    4a        0 00000000
     0  114420 264.861    1       0       90       0    47       6b 00000000
     0  114456 264.945    2       0       80       1    3b        0 00000000
     0  114456 264.945    2       0       80       1    38        0 00000000
     0  114456 264.945    2       0       80       1    34        0 00000000
     0  114468 264.972    1       0       80       0    47        0 00000000
     0  114480 265.000    1       0       90       0    48       6b 00000000
     0  114480 265.000    2       0       90       1    39       6b 00000000
     0  114480 265.000    2       0       90       1    39       6b 00000000
     0  114528 265.111    1       0       80       0    48        0 00000000
     0  114540 265.139    1       0       90       0    47       6b 00000000
     0  114576 265.222    2       0       80       1    39        0 00000000
     0  114576 265.222    2       0       80       1    39        0 00000000
     0  114588 265.250    1       0       80       0    47        0 00000000
     0  114600 265.278    1       0       90       0    45       6b 00000000
     0  114600 265.278    2       0       90       1    34       6b 00000000
     0  114648 265.389    1       0       80       0    45        0 00000000
     0  114660 265.417    1       0       90       0    44       6b 00000000
     0  114696 265.500    2       0       80       1    34        0 00000000
     0  114708 265.528    1       0       80       0    44        0 00000000
     0  114720 265.556    1       0       90       0    45       6b 00000000
     0  114720 265.556    2       0       90       1    30       6b 00000000
     0  114768 265.667    1       0       80       0    45        0 00000000
     0  114780 265.695    1       0       90       0    47       6b 00000000
     0  114816 265.778    2       0       80       1    30        0 00000000
     0  114828 265.806    1       0       80       0    47        0 00000000
     0  114840 265.834    1       0       90       0    48       6b 00000000
     0  114840 265.834    2       0       90       1    39       6b 00000000
     0  114888 265.945    1       0       80       0    48        0 00000000
     0  114900 265.972    1       0       90       0    4d       6b 00000000
     0  114936 266.056    2       0       80       1    39        0 00000000
     0  114948 266.084    1       0       80       0    4d        0 00000000
     0  114960 266.111    1       0       90       0    4c       6b 00000000
     0  114960 266.111    2       0       90       1    37       6b 00000000
     0  115008 266.222    1       0       80       0    4c        0 00000000
     0  115008 266.222    2       0       80       1    37        0 00000000
     0  115020 266.250    1       0       90       0    48       6b 00000000
     0  115020 266.250    2       0       90       1    34       6b 00000000
     0  115068 266.361    1       0       80       0    48        0 00000000
     0  115068 266.361    2       0       80       1    34        0 00000000
     0  115080 266.389    1       0       90       0    4a       6b 00000000
     0  115080 266.389    2       0       90       1    35       6b 00000000
